Frame,Sub Frame,RF,BF,MG,LG,AT
81,3,0.0139236,0.0176239,0.044899,0.0553513,-0.0328827
81,4,0.010376,0.0333023,0.0509262,0.0556946,0.0436401
82,0,0.00812531,0.0307083,0.0510406,0.0543594,0.0807571
82,1,0.00831604,0.0191498,0.0522232,0.0535965,0.0888443
82,2,0.0114059,0.00259399,0.047493,0.049057,0.101433
82,3,0.00930786,-0.00846863,0.0468063,0.0493622,0.0964355
82,4,0.0105667,-0.0138474,0.0418854,0.0509644,0.0927734
83,0,0.0115967,-0.0132751,0.0402451,0.047226,0.0945282
83,1,0.0141144,-0.00545502,0.0415039,0.0450516,0.0980377
83,2,0.0108719,0.00541687,0.043335,0.0545883,0.0972366
83,3,0.0069809,0.00701904,0.0416946,0.0553131,0.0756454
83,4,0.00682831,-0.00289917,0.0432205,0.0571823,0.0573349
84,0,0.00225067,-0.0139618,0.0411606,0.0567627,0.0537491
84,1,0.00339508,-0.0128174,0.0398636,0.0531387,0.0596237
84,2,0.00572205,-0.00888824,0.0405121,0.0526047,0.0618744
84,3,0.00236511,-0.00492096,0.0439835,0.0515747,0.0639343
84,4,0.0018692,-0.00259399,0.0460052,0.0510788,0.0579071
85,0,0.0030899,-0.0105667,0.0458908,0.0526428,0.0609207
85,1,0.00167847,-0.0101852,0.0482941,0.0556564,0.0598145
85,2,-0.00164032,-0.00675201,0.0512314,0.0553513,0.0559235
85,3,-0.00457764,-0.00743866,0.0502396,0.0520706,0.0524902
85,4,-0.00492096,-0.00934601,0.050354,0.0527954,0.0489044
86,0,-0.00595093,-0.00293732,0.0454712,0.0528336,0.0505829
86,1,-0.00816345,0.0043869,0.0492477,0.0542068,0.0490189
86,2,-0.0122833,0.00831604,0.0534439,0.0521088,0.0415039
86,3,-0.011673,0.0131226,0.053978,0.0544357,0.0424957
86,4,-0.00873566,0.017662,0.0541306,0.055542,0.0421524
87,0,-0.0124359,0.0123215,0.0518417,0.0556564,0.0397491
87,1,-0.010643,0.00579834,0.0524902,0.0565338,0.041008
87,2,-0.00667572,0.00576019,0.0443268,0.0512695,0.0501633
87,3,-0.00175476,-0.019455,0.047226,0.0541306,0.0434875
87,4,-0.00682831,-0.0261688,0.0494766,0.0558472,0.0221634
88,0,-0.00785828,0.00106812,0.0503159,0.0568008,0.0315094
88,1,-0.00530243,0.00213623,0.0470734,0.0561905,0.0480652
88,2,-0.00530243,0.00343323,0.0426102,0.0547409,0.0601959
88,3,-0.00217438,0.00751495,0.0376511,0.0538254,0.0723648
88,4,0.00270844,0.0165558,0.0439072,0.0534821,0.0722122
89,0,0.000343323,0.0056839,0.0424194,0.0496292,0.0931168
89,1,0.00160217,-0.00644684,0.0455856,0.0491714,0.126114
89,2,0.00576019,-0.00892639,0.0411987,0.0516891,0.142517
89,3,0.000495911,-0.00518799,0.0416565,0.0544739,0.0660706
89,4,0.00152588,-0.0298309,0.0400162,0.0653458,-0.0636673
90,0,0.00263214,-0.0358963,0.0400543,0.0695038,-0.0524139
90,1,0.00637054,0.00846863,0.0440216,0.0679398,-0.00801086
90,2,0.00526428,0.0664139,0.0458527,0.0467682,0.0362396
90,3,0.00453949,0.0819016,0.0424957,0.0240326,0.0589752
90,4,0.00171661,0.0690079,0.0398254,0.0488281,0.0770187
91,0,0.00282288,0.0204468,0.0379181,0.0547028,0.0924683
91,1,0.00312805,-0.0327682,0.039978,0.0474548,0.09758
91,2,0.00110626,-0.0396347,0.058136,0.0456619,0.0973511
91,3,-0.00164032,-0.0116348,0.0798035,0.0495529,0.0857925
91,4,0.00144958,-0.00980377,0.0640106,0.0523758,0.0748825
92,0,-0.00118256,-0.0188065,0.026474,0.0566864,0.0612259
92,1,-0.000534058,-0.0204086,-0.00579834,0.0585175,0.0596619
92,2,-0.0025177,-0.0378036,0.00999451,0.0635529,0.0556946
92,3,-0.00259399,-0.0223923,0.0270844,0.0572205,0.0755692
92,4,-0.0012207,0.00286102,0.0335693,0.0563431,0.0686646
93,0,0.00110626,0.0112152,0.0545883,0.0473022,0.0514984
93,1,0.00396729,0.00556946,0.0713348,0.0667191,0.0204086
93,2,0.00679016,-0.00118256,0.0633621,0.0696182,0.0345993
93,3,0.00663757,-0.00556946,0.0627518,0.0773621,0.0394821
93,4,0.00278473,-0.00919342,0.0645828,0.0684357,0.0158691
94,0,0.00507355,-0.000190735,0.0663757,0.0501633,0.0945663
94,1,0.00507355,0.00553131,0.0842285,0.0457001,0.0963593
94,2,0.0025177,-0.0177002,0.0775146,0.0217438,0.0564575
94,3,0.00141144,-0.0285339,0.0391006,0.0349426,0.0325012
94,4,-0.00427246,-0.0369263,0.00442505,0.0469589,0.00595093
95,0,-0.00419617,-0.0322342,-0.0261688,0.0514984,-0.0222778
95,1,-0.00202179,0.00656128,0.0213623,0.0750732,0.0302505
95,2,-0.00209808,0.0502396,0.0582123,0.0825119,0.0750732
95,3,-0.00587463,0.0392532,0.0455475,0.066452,0.0921631
95,4,-0.00591278,0.0277328,0.0893402,0.00419617,0.0891113
96,0,-0.00209808,-0.00591278,0.105629,-0.0100708,0.0726318
96,1,-0.00198364,-0.0295639,0.0972366,0.0270844,0.0554657
96,2,-0.00549316,-0.020256,0.129738,0.0445557,0.0197601
96,3,-0.00198364,0.00225067,0.0589371,0.0605774,0.0147629
96,4,0.00106812,0.0308609,-0.00988007,0.0907898,0.0220871
97,0,-0.0019455,0.0655746,-0.0891876,0.0770187,0.0759506
97,1,-0.00377655,0.080986,-0.00331879,0.0432587,0.120735
97,2,-0.00274658,0.0733948,0.0238037,0.0193024,0.142708
97,3,0.000648499,0.0539017,0.0112915,0.020752,0.16201
97,4,0.00141144,0.0315857,-0.0164795,0.0824738,0.173683
98,0,0.00396729,-0.00137329,0.02491,0.112076,0.106087
98,1,0.00293732,-0.0392914,0.0911713,0.101738,0.0613022
98,2,0.00808716,-0.0483322,0.0689697,0.0686646,-0.0846863
98,3,0.00427246,-0.0370407,0.0677872,0.0592804,-0.168457
98,4,0.00621796,-0.0252151,0.0694656,0.0600433,-0.0124741
99,0,0.00320435,-0.0444412,0.0482941,0.0533295,0.0932693
99,1,0.00331879,-0.0504684,0.0589371,0.0508118,0.10952
99,2,0.000152588,-0.0303268,0.0640488,0.04776,0.103531
99,3,-0.000762939,-0.0148773,0.0822449,0.0457001,0.0555801
99,4,0.00328064,0.00999451,0.105705,0.0492096,0.00244141
100,0,0.0043869,-0.00610352,0.0905228,0.0502396,0.00038147
100,1,-0.0018692,-0.0834274,0.0881958,0.0632858,-0.0257874
100,2,-0.00537872,-0.0829697,0.128822,0.0720978,0.0518036
100,3,-0.00392914,-0.0437927,0.0605392,0.067482,0.131378
100,4,-0.000991821,-0.0249863,0.0151062,0.0605011,0.161934
101,0,0.000801086,0.0258636,-0.0485229,0.0322723,0.147133
101,1,0.00160217,0.099144,-0.136414,0.0216675,0.122719
101,2,-0.00183105,0.0846863,-0.103455,0.0128555,0.120163
101,3,-0.00141144,0.0547028,-0.0571442,0.0135422,0.0891113
101,4,-0.000762939,0.0684357,0.0295258,0.0254059,-0.0286484
102,0,0.00331879,0.0304794,0.145988,0.00919342,-0.0969696
102,1,0.00114441,-0.0401688,0.175476,-0.00545502,-0.0801086
102,2,0.0037384,-0.0552368,0.0440598,0.00728607,-0.0882721
102,3,0.00125885,-0.00637054,0.0198746,0.0814819,0.0247574
102,4,0.00400543,0.0361633,0.0424194,0.162315,0.0667572
103,0,0.00583649,0.0182343,0.0813293,0.145683,0.0826263
103,1,0.00511169,-0.0761795,0.0725937,0.0919342,0.0851822
103,2,-0.000228882,-0.0958633,0.0592041,0.0570679,0.0797272
103,3,-0.00358582,-0.0697327,0.0616455,0.0401306,0.0977325
103,4,-0.00495911,-0.0464249,0.0841522,0.0566864,0.104027
104,0,-0.00476837,-0.00217438,0.0865936,0.0490189,0.107231
104,1,-0.00350952,0.0614929,0.0865555,0.0481796,0.111771
104,2,-0.00328064,0.0883102,0.0796509,0.0506973,0.104485
104,3,-0.00419617,0.0627899,0.0988007,0.0534821,0.11158
104,4,-0.00583649,0.0732422,0.127831,0.0884628,0.113754
105,0,-0.000305176,0.117569,0.186958,0.116425,0.116577
105,1,0.00190735,0.134354,0.204811,0.110016,0.0951385
105,2,0.00152588,0.0447464,0.139351,0.0443649,0.0505447
105,3,0.00377655,-0.0556564,-0.0809097,0.00835419,0.0356293
105,4,-0.00205994,-0.0789642,-0.294685,-0.00957489,0.0588608
106,0,0.00221252,-0.0721359,-0.289536,0.0147629,0.0501251
106,1,0.00339508,-0.0413895,-0.091629,0.0577545,0.0757599
106,2,0.00293732,-0.0316238,0.10582,0.0545883,0.0836945
106,3,0.00328064,-0.0514221,0.0534058,0.0414658,0.00217438
106,4,0.00427246,-0.0489044,0.0590134,0.0303268,0.000915527
107,0,0.00167847,-0.0135803,0.106354,0.0399399,-0.0753021
107,1,0.00255585,0.00331879,0.145264,0.0464249,-0.0995255
107,2,0.00320435,0.0147247,0.13279,0.0315475,-0.0109482
107,3,0.00209808,0.0242996,0.0905228,0.0354767,0.127716
107,4,0.00171661,0.0107574,0.00843048,0.058403,0.199699
108,0,-0.000495911,-0.00991821,-0.0178909,0.0682831,0.0931168
108,1,0.00270844,-0.00659943,-0.0069046,0.0709915,0.0130844
108,2,0.00228882,-0.00450134,-0.00415802,0.064621,0.0201797
108,3,0.000114441,-0.0103378,0.0481415,0.0357056,0.0147629
108,4,0.00190735,0.00244141,0.0688171,0.0426865,-0.0143814
109,0,0.00087738,0.00205994,0.0762939,0.0699615,-0.0271225
109,1,0.00331879,-0.00980377,0.0793076,0.0683212,0.0233841
109,2,0.00640869,-0.00328064,0.0765991,0.0403976,0.043335
109,3,0.0112152,0.0173187,0.0670624,0.041008,0.0117874
109,4,0.00724792,0.0125885,0.0888062,0.0634766,-0.0888824
110,0,0.00179291,-0.000114441,0.0741577,0.0886917,-0.0817108
110,1,0.00282288,-0.00621796,0.0646973,0.112991,-0.0173569
110,2,0.0056076,0.00774384,0.0597,0.0715637,0.122299
110,3,0.00217438,0.0395203,0.0566483,0.047226,0.17395
110,4,0.000648499,0.0397873,0.0492859,0.0229645,0.163994
111,0,-0.00240326,0.0363922,0.0497818,0.0109863,0.148239
111,1,-0.00278473,0.0290298,0.0428391,0.0220108,0.175972
111,2,-0.00720978,0.0194168,0.0500488,0.044632,0.231819
111,3,-0.00923157,0.0210571,0.0601196,0.0562286,0.240631
111,4,-0.0121307,0.0201035,0.0436401,0.0683975,0.147972
112,0,-0.017128,0.00179291,-0.00518799,0.0590515,0.0555801
112,1,-0.0139618,-0.0131226,-0.0185776,0.0595856,0.0262833
112,2,-0.0124741,-0.0194168,-0.0147247,0.0791931,0.0541687
112,3,-0.01194,-0.0256729,-0.0194168,0.0714111,0.067482
112,4,-0.0121307,-0.028801,0.0222015,0.07164,0.0677872
113,0,-0.0120163,-0.0310135,0.0386047,0.0938797,0.0639725
113,1,-0.00637054,-0.0332642,0.0178528,0.0843811,0.056076
113,2,-0.0056076,-0.0296402,0.051918,0.0682068,0.0493622
113,3,-0.00495911,-0.0364685,0.0897217,0.0338364,0.0330353
113,4,0.0025177,-0.0335312,0.0548553,-0.00663757,0.0217438
114,0,0.0119781,-0.013237,0.0637054,0.0374222,0.0263214
114,1,0.0196457,0.00530243,0.00797272,0.0583649,0.0217819
114,2,0.0139999,0.0117111,0.0208282,0.0337982,0.0134277
114,3,0.00984192,-0.00320435,0.0121689,0.0225449,0.0107574
114,4,0.0121307,-0.0119019,0.0285721,0.0299072,0.0150681
115,0,0.0117874,-0.00331879,0.063591,0.0530243,0.0198364
115,1,0.0087738,0.00202179,0.0660324,0.106239,0.0199509
115,2,0.00209808,-0.00205994,0.0777435,0.0943756,0.0244522
115,3,-0.00358582,0.000343323,0.112648,0.0495148,0.028038
115,4,-0.00377655,0.00335693,0.0569534,0.107841,0.0299072
116,0,-0.00816345,0.00415802,0.0458908,0.0641632,0.0345612
116,1,-0.00621796,0.00537872,0.0568008,0.0144196,0.0356293
116,2,0.00282288,0.00476837,0.0391388,0.0316238,0.0443649
116,3,0.0114822,0.00385284,-0.0140381,-0.0396347,0.0449753
116,4,0.0116348,-0.00190735,0.0819016,-0.0270844,0.0540543
117,0,0.0149536,-0.00293732,0.169449,0.0598526,0.0572968
117,1,0.00965118,-0.00183105,0.0507355,0.0136566,0.0692368
117,2,0.0132751,0.00217438,-0.0170135,-0.0278473,0.0733566
117,3,0.0239182,0.00816345,-0.0689697,0.0291443,0.0749207
117,4,0.021553,0.00427246,-0.0185776,0.118866,0.0676346
118,0,0.00915527,0.00255585,0.0793457,0.178528,0.057373
118,1,-0.0105667,0.00038147,0.144348,0.175858,0.0637436
118,2,-0.0122452,0.00743866,0.114021,0.0957489,0.069809
118,3,-0.00797272,0.0123978,0.0355911,-0.0101852,0.0682831
118,4,0.00389099,0.0238419,-0.0283432,-0.00553131,0.0576782
119,0,0.0104523,0.0235748,0.0127029,0.016861,0.058136
119,1,-0.00278473,0.0117493,0.130577,0.0281525,0.0570297
119,2,-0.0206757,0.00198364,0.147018,0.0843048,0.0624847
119,3,-0.035553,-0.00450134,0.174484,0.063324,0.0679779
119,4,-0.042038,-0.00610352,0.0853348,0.0787354,0.0690079
120,0,-0.0269699,0.00118256,-0.115089,0.125809,0.0740814
120,1,-0.0153732,0.00183105,-0.0803757,0.146446,0.0794983
120,2,-0.00862122,3.81E-05,-0.0244522,0.14534,0.0816345
120,3,-0.0103378,-0.00423431,0.114136,0.0386047,0.0772095
120,4,-0.00396729,-0.00263214,0.175056,-0.01297,0.0477982
121,0,0.00328064,-0.000534058,0.1054,-0.109749,0.0292969
121,1,0.0069809,0.00400543,-0.118141,-0.0736618,0.0387192
121,2,0.0153732,0.00156403,-0.0786591,0.0355148,0.0411606
121,3,0.0295639,0.00556946,0.0247192,0.0873184,0.0507355
121,4,0.0322723,0.0128555,0.0352097,0.123062,0.0533295
122,0,0.025177,0.00831604,-0.0325012,0.115433,0.0476837
122,1,0.00343323,0.000114441,-0.122871,0.0535965,0.0402069
122,2,-0.0174713,-0.00549316,-0.0947189,-0.00762939,0.0357056
122,3,-0.02491,-0.00488281,0.0485229,0.0429535,0.0555801
122,4,-0.00461578,-0.00148773,0.098381,0.130081,0.0590897
123,0,0.0436401,0.00289917,0.189438,0.142136,0.0598145
123,1,0.0519943,0.00400543,0.184898,0.117874,0.0704956
123,2,0.0276184,-0.000114441,0.0829697,0.049057,0.077095
123,3,-0.00190735,-0.00640869,0.0992203,0.00232697,0.0754929
123,4,-0.0197601,-0.00377655,0.146866,-0.0170898,0.0716019
124,0,-0.0214386,-0.000343323,0.234718,0.0218582,0.0656128
124,1,-0.00125885,0.00480652,0.199471,0.114937,0.0566483
124,2,0.0156784,0.0038147,0.108566,0.119057,0.0471115
124,3,0.00141144,0.00648499,0.0230789,0.0854492,0.0372314
124,4,-0.0249481,-0.00709534,0.00244141,0.0551224,0.0404739
125,0,-0.0425339,-0.021286,0.108795,-0.059433,0.0529861
125,1,-0.0466919,-0.0221634,0.151482,-0.00835419,0.0698853
125,2,-0.025177,-0.01297,0.122337,0.0802994,0.0706482
125,3,0.00614166,0.00087738,0.0585556,0.104027,0.0679779
125,4,0.0227737,0.0120163,-0.0106812,0.044632,0.0629044
126,0,0.0328827,0.0174713,-0.00106812,-0.00343323,0.0575638
126,1,0.0114441,0.0138092,0.0105667,-0.0149155,0.0625992
126,2,-0.0164795,0.00476837,-0.00362396,0.0347137,0.0553894
126,3,-0.0432205,-0.00499725,0.0918961,0.099144,0.0482559
126,4,-0.0541306,-0.00858307,0.0512695,0.0905228,0.0458527
127,0,-0.0402832,-0.0121307,-0.0566864,0.0643921,0.0550842
127,1,-0.00762939,-0.00850677,-0.000457764,0.136604,0.0532913
127,2,0.0164032,-0.00225067,-0.0804138,0.0881958,0.0411224
127,3,0.0195313,-0.00267029,-0.0848007,-0.0936508,0.0388336
127,4,0.0018692,-0.0101089,0.0288773,-0.000839233,0.0418091
128,0,-0.0122452,-0.0141907,0.0582123,0.16407,0.051384
128,1,-0.0156403,-0.00862122,-0.141869,0.128059,0.0447464
128,2,-0.00404358,-0.00408173,-0.162468,0.000457764,0.0247955
128,3,0.0130463,0.00392914,-0.021553,0.00110626,0.045433
128,4,0.0369263,0.00534058,0.0606537,0.0563049,0.0581741
129,0,0.0479507,0.00888824,0.0604248,0.0818253,0.0605392
129,1,0.056839,0.0130081,-0.143433,0.0104904,0.0603867
129,2,0.0568008,0.0063324,-0.070076,-0.10704,0.0666046
129,3,0.0532532,0.00694275,-0.00602722,-0.12188,0.0533676
129,4,0.049057,0.00709534,0.0625229,0.0789642,0.0585938
130,0,0.0551987,0.00537872,0.141983,0.269547,0.0629425
130,1,0.0386047,0.00705719,0.0413132,0.14698,0.0325012
130,2,0.0236893,0.00957489,0.133553,0.0403595,0.0259781
130,3,-0.0126266,0.00328064,0.102005,0.0222778,0.0427246
130,4,-0.0292587,-0.00499725,0.0921631,-0.0546646,0.0571442
131,0,-0.030365,-0.00892639,0.168114,-0.0373077,0.0706482
131,1,-0.0290298,-0.0127411,0.208015,0.0183487,0.0652313
131,2,-0.0503922,-0.0173187,0.186386,0.169296,0.0653458
131,3,-0.0616074,-0.0136566,0.159798,0.12001,0.0732803
131,4,-0.0369644,-0.00545502,0.12661,0.135002,0.0851059
132,0,-0.00164032,0.000610352,0.0260544,0.107803,0.0802231
132,1,-7.63E-05,0.00431061,0.0667953,0.131607,0.0725174
132,2,0.00797272,0.0069046,0.0934982,0.156441,0.0628662
132,3,0.0501633,0.0123215,0.00858307,0.0881195,0.0628281
132,4,0.0257492,0.00652313,0.120239,0.0586319,0.0581741
133,0,-0.0255203,-0.00530243,0.080986,0.0850677,0.0476837
133,1,-0.066185,-0.00999451,0.0260544,0.0629807,0.0582886
133,2,-0.0510025,-0.0115204,0.0868988,0.01297,0.0822449
133,3,0.0129318,-0.000801086,-0.033493,-0.0644302,0.0737762
133,4,0.0273132,0.00465393,-0.175781,0.0207901,0.0588989
134,0,0.00965118,0.00476837,-0.089035,0.0056839,0.0558853
134,1,-0.0402069,3.81E-05,0.0563812,0.0651932,0.0548172
134,2,-0.0665665,-0.00202179,0.143738,0.0520706,0.0455093
134,3,-0.020752,0.00629425,0.158386,0.0485611,0.036087
134,4,0.0207901,0.0147247,0.139771,0.0590897,0.0396729
135,0,0.0421906,0.0232697,-0.183945,0.0802612,0.0436401
135,1,0.00728607,0.0185394,-0.124741,0.0835419,0.0540543
135,2,-0.00724792,0.0111389,0.435066,0.0149536,0.0554657
135,3,-0.00297546,0.00751495,0.201759,-0.152931,0.0606155
135,4,0.0217056,0.00297546,0.029335,-0.0941086,0.0349045
136,0,0.0254822,-0.00175476,-0.10952,0.0691605,0.0344086
136,1,-0.016861,-0.00774384,-0.195961,0.264511,0.0605011
136,2,-0.0252151,-0.010643,-0.0625229,0.248909,0.0429153
136,3,-0.0225067,-0.00156403,0.0732422,0.0753784,0.0317383
136,4,0.00255585,0.00358582,0.0816727,-0.00530243,0.0418854
137,0,0.0142288,0.00785828,0.13382,-0.0708771,0.043602
137,1,0.0108337,0.0125885,0.223618,0.0455093,0.0478363
137,2,-0.030098,0.0125122,-0.0708008,-0.00335693,0.0524521
137,3,-0.0457764,0.012207,-0.205498,-0.0154114,0.0729752
137,4,0.01297,0.00537872,0.00827789,-0.0675964,0.0624466
138,0,0.015831,-0.0012207,0.175552,-0.0372314,0.0684357
138,1,0.0134277,-0.00843048,0.193634,0.0391769,0.0727081
138,2,0.0296402,-0.0112534,0.139961,0.067215,0.0699997
138,3,0.0522995,-0.0120926,0.0601196,0.0713348,0.072403
138,4,0.0871658,-0.0143433,-0.0403595,0.0969315,0.0636292
139,0,0.0587845,-0.0170135,0.00442505,0.0577545,0.0595474
139,1,0.0310516,-0.0159836,0.156136,0.155334,0.0829315
139,2,-0.00995636,-0.0124741,0.336494,0.253677,0.0757599
139,3,-0.0387192,-0.00164032,0.268898,0.184135,0.0595856
139,4,-0.0177765,0.00450134,-0.00453949,0.0691986,0.0424576
140,0,-0.0239944,0.00144958,-0.207443,0.131073,0.0453949
140,1,-0.0286484,0.000152588,-0.212364,0.174866,0.0426865
140,2,0.00629425,0.00148773,-0.0517654,0.106888,0.0475311
140,3,0.0198364,-0.000495911,0.0673676,0.0366974,0.0485992
140,4,0.0306702,0.000267029,0.0412369,-0.0172424,0.0481796
141,0,0.0293732,0.00782013,-0.0506592,-0.00808716,0.0482178
141,1,0.000839233,0.0112915,-0.153427,-0.0101852,0.0519943
141,2,-0.0482178,0.000572205,0.11734,0.0613022,0.0598526
141,3,-0.058136,-0.00946045,0.342407,0.0733566,0.056572
141,4,-0.0593185,-0.0147247,0.138512,0.0223541,0.0603485
142,0,-0.0486374,-0.00705719,0.176811,0.0120544,0.0482941
142,1,-0.00461578,-0.000610352,0.133629,-0.0302887,0.0339127
142,2,0.00534058,0.00293732,-0.188179,0.0716782,0.0580597
142,3,0.00621796,0.00423431,-0.243607,0.130348,0.0649261
142,4,0.000190735,3.81E-05,-0.122185,0.0727844,0.0428772
143,0,-0.00579834,0.000457764,0.133934,0.0538635,0.0411606
143,1,-0.000686646,0.00667572,0.0211334,0.00350952,0.055275
143,2,0.0114822,0.00835419,0.154648,0.00953674,0.0576019
143,3,0.0214005,0.00282288,0.111542,0.0776291,0.0546265
143,4,0.0314331,0.00724792,0.0366974,0.141716,0.0376892
144,0,0.0408173,0.00923157,0.00240326,0.0623703,0.0297928
144,1,0.0265884,0.0044632,-0.081749,-0.0754547,0.0345612
144,2,0.0172043,-0.00343323,-0.0501633,-0.184975,0.0548172
144,3,0.0161362,0.000991821,0.0761414,-0.15255,0.0737
144,4,0.00705719,-0.00411987,0.033226,0.0173187,0.0699615
145,0,-0.00419617,0.00598907,-0.0372314,0.157127,0.0904846
145,1,0.00221252,0.0018692,0.0143051,0.159912,0.0924301
145,2,0.000457764,-0.0157928,0.136757,0.0827026,0.0813675
145,3,-0.00904083,-0.0148392,0.152245,0.0769043,0.073204
145,4,-0.00923157,-0.0111771,0.137405,0.0616074,0.0636292
146,0,-0.00595093,-0.00808716,0.155983,-0.00240326,0.0575256
146,1,-0.00476837,-0.0150299,0.118408,0.0287247,0.0595856
146,2,0,-0.0191116,0.0636673,0.0693893,0.0505066
146,3,0.0127029,-0.00740051,0.212708,0.043335,0.0455856
146,4,0.0200272,0.00328064,0.228233,0.0479507,0.0519943
147,0,0.0220108,-0.0114441,0.0795364,0.0946045,0.0565338
147,1,0.00873566,-0.0170517,-0.0475693,0.209846,0.0606537
147,2,-0.0157547,-0.00919342,0.0781631,0.220146,0.049324
147,3,-0.0305939,-0.000114441,-0.10437,0.11528,0.0519943
147,4,-0.0453568,0.00778198,-0.128059,-0.0448227,0.0479507
148,0,-0.046463,0.0307846,0.0815201,-0.000457764,0.0608826
148,1,-0.0411224,0.0473404,0.238037,0.1651,0.0733948
148,2,-0.031662,0.0527191,0.275879,0.0569916,0.0651932
148,3,-0.017128,0.0255203,0.214157,-0.0238037,0.0660324
148,4,-0.0110245,0.0196457,0.191154,-0.0119019,0.0549698
149,0,-0.00297546,0.0185394,0.00343323,0.0937271,0.0581741
149,1,0.00442505,0.0188446,-0.135002,0.121231,0.0479126
149,2,0.0160599,0.0198364,-0.223465,0.0894165,0.0382233
149,3,0.0170135,0.0143814,-0.281715,-0.0350952,0.0366974
149,4,0.0175476,0.0183105,-0.231514,0.0407791,0.0450516
150,0,0.0206375,0.0188828,-0.0492096,0.0207901,0.0543213
150,1,0.0226974,0.00198364,0.219841,0.0157547,0.0421143
150,2,0.0227356,-0.0063324,0.060463,0.0953293,0.0385666
150,3,0.0234222,-0.0202942,-0.173378,0.130386,0.0365448
150,4,0.0181961,-0.0398636,-0.0578308,0.0893402,0.0465775
151,0,0.0120163,-0.0468063,0.198364,0.0268555,0.0489044
151,1,0.00389099,-0.0472641,0.122452,0.0178146,0.0477219
151,2,-0.00370026,-0.0377274,0.10849,-0.0413895,0.0677109
151,3,-0.00740051,-0.0165558,0.0896072,-0.0157547,0.050354
151,4,-0.00862122,0.0094223,-0.125275,0.0739288,0.0596237
152,0,-0.00701904,0.0146866,-0.0492859,0.0581741,0.0505066
152,1,-0.00873566,-0.0153732,-0.0283432,-0.00823975,0.038681
152,2,-0.00915527,-0.0165939,0.129356,0.022583,0.0579453
152,3,-0.00782013,-0.00232697,0.199318,0.116501,0.0614166
152,4,-0.0044632,0.0127411,0.173454,0.0636673,0.0662613
153,0,-0.00328064,-0.0139618,0.110283,-0.0300217,0.0797272
153,1,0.000801086,-0.0123978,0.0254822,0.0442505,0.0766373
153,2,0.00221252,-0.00709534,0.18425,0.113792,0.0712967
153,3,7.63E-05,-0.010643,0.187454,0.0806808,0.0715256
153,4,-0.00087738,-0.00770569,0.0275803,0.0160599,0.0550079
154,0,0.00110626,0.00587463,-0.0447083,0.0105667,0.0559235
154,1,0.00160217,0.0199127,0.192795,0.110245,0.0728226
154,2,3.81E-05,-0.00244141,0.274849,0.113258,0.079422
154,3,0.00183105,-0.025177,0.0907135,0.209236,0.0785065
154,4,0.00389099,-0.0114059,0.108337,0.238266,0.0598145
155,0,0.00175476,-0.00858307,-0.0544357,0.0949097,0.0345612
155,1,0.00385284,-0.00862122,-0.217896,0.0190735,0.0350189
155,2,0.00637054,-0.000267029,-0.0043869,-0.0389099,0.051384
155,3,0.00656128,0.0135803,0.0744629,0.0730133,0.0533295
155,4,0.00610352,0.00350952,0.194168,0.0864029,0.0574493
156,0,0.00343323,0.00377655,0.127411,0.0218582,0.0459671
